id,host_id,neighbourhood_group_cleansed,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,number_of_reviews,review_scores_rating,availability_365
983091724169473892,14917545,Hortaleza,Piovera,40.46084115324642,-3.631764153000893,Private room in rental unit,Private room,1,1.0,,1.0,103.0,1.0,40,4.83,13
683750028608861160,471977881,Centro,Palacio,40.4094,-3.71058,Entire condo,Entire home/apt,2,1.0,1.0,1.0,61.23,30.0,0,,322
1503013254558256841,28786243,Puente de Vallecas,Numancia,40.39681,-3.66542,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,116.0,1.0,8,5.0,355
684521684776310021,471977881,Centro,Universidad,40.42235,-3.7038,Entire condo,Entire home/apt,2,1.0,,1.0,59.37,30.0,0,,326
1191760041889833814,22321820,Moncloa - Aravaca,Argüelles,40.431850308746974,-3.721435261153317,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,228.4,2.0,10,5.0,188
18248531,9757922,Moncloa - Aravaca,Valdezarza,40.46787,-3.72199,Private room in rental unit,Private room,1,1.0,,1.0,67.93,4.0,63,4.97,131
1626072389490589059,699234715,Centro,Justicia,40.422500221729926,-3.698454412082202,Entire rental unit,Entire home/apt,2,1.0,1.0,,627.0,1.0,2,5.0,188
1138394015135582089,99446352,Latina,Lucero,40.40421,-3.74914,Private room in rental unit,Private room,1,1.0,,1.0,35.0,1.0,208,4.7,135
1197741569623995745,588823088,Puente de Vallecas,Palomeras Sureste,40.38130125731254,-3.6500640709725145,Private room in home,Private room,1,1.0,2.0,1.0,48.0,4.0,0,,269
42356313,123830121,Centro,Sol,40.41687,-3.7057,Private room in rental unit,Private room,2,1.0,,1.0,112.0,1.0,124,4.77,250
1538339669919710724,713267747,Centro,Universidad,40.42421,-3.70296,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,218.0,1.0,7,4.86,205
16924691,113051725,Villa de Vallecas,Santa Eugenia,40.38523,-3.60862,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,148.5,1.0,329,4.84,267
48918146,37579015,Chamberí,Rios Rosas,40.4461,-3.69794,Entire vacation home,Entire home/apt,2,1.0,1.0,1.0,75.8,25.0,3,4.0,363
842502864259465898,503495337,Salamanca,Goya,40.4256,-3.67145,Entire rental unit,Entire home/apt,6,3.0,3.0,3.0,420.9,1.0,107,4.82,220
1440649683335086568,661816734,Moncloa - Aravaca,Casa de Campo,40.4246222972494,-3.7159388762654455,Private room in guest suite,Private room,1,,,1.0,26.16,30.0,0,,340
1373364902257149683,410031505,Centro,Palacio,40.41744679569961,-3.7101385348747216,Shared room in bed and breakfast,Shared room,1,7.0,,1.0,25.0,1.0,21,4.48,193
1343534982046930593,660895113,Puente de Vallecas,San Diego,40.39696020032749,-3.667750908327372,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,80.33,1.0,54,4.83,121
1081686944163758745,446760611,Hortaleza,Canillas,40.46585519889738,-3.648592086486272,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,51.35,3.0,35,4.37,269
1155623466700937742,576464572,Centro,Embajadores,40.41265,-3.7059,Private room in rental unit,Private room,1,,1.0,,40.0,13.0,0,,28
22218310,104338348,Centro,Universidad,40.42729,-3.70589,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,74.34,20.0,55,4.8,124
1617346926076335171,461086828,Villaverde,San Cristobal,40.339514198904126,-3.688484207099549,Private room in rental unit,Private room,1,1.0,1.0,1.0,51.5,1.0,10,5.0,168
21039601,139417722,Fuencarral - El Pardo,Mirasierra,40.49142,-3.72181,Private room in townhouse,Private room,1,1.0,2.0,2.0,38.07,30.0,11,4.73,323
1138178979733155843,483700139,Centro,Embajadores,40.40846,-3.70934,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,106.0,2.0,7,4.14,277
46967113,674118530,Carabanchel,Puerta Bonita,40.38557,-3.73213,Entire loft,Entire home/apt,4,,,2.0,109.0,1.0,209,4.8,196
1537721541374108525,725313876,Chamberí,Rios Rosas,40.440748667,-3.699215958,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,206.4,5.0,20,4.9,165
1145414970282536202,31772865,Tetuán,Bellas Vistas,40.44751,-3.70762,Entire rental unit,Entire home/apt,4,3.0,2.0,1.0,290.0,1.0,24,4.63,279
975809101502734417,486057326,Arganzuela,Chopera,40.39759800573847,-3.6973559411528223,Entire loft,Entire home/apt,4,1.0,1.0,4.0,120.5,1.0,236,4.81,181
34812107,183676639,Salamanca,Goya,40.42622,-3.67762,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,81.67,1.0,321,4.71,99
1038913874564127855,518713670,Centro,Embajadores,40.41071,-3.7053,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,73.4,30.0,2,4.0,270
781844345718181940,71801745,Retiro,Jerónimos,40.41429,-3.6907,Entire condo,Entire home/apt,5,1.0,2.0,4.0,377.0,2.0,124,4.9,116
1525910074737386814,721446106,Moncloa - Aravaca,Casa de Campo,40.42409,-3.72347,Entire rental unit,Entire home/apt,3,2.0,2.0,2.0,136.86,30.0,2,4.5,317
1284054391365272564,473474851,Centro,Palacio,40.42249,-3.71056,Entire condo,Entire home/apt,4,1.0,1.0,1.0,107.0,1.0,106,4.71,28
1689034459560109404,4190343,Centro,Cortes,40.41493223318275,-3.699625592594888,Private room in rental unit,Private room,1,1.0,1.0,1.0,32.71,30.0,0,,344
462072,2296476,Centro,Palacio,40.40869,-3.71073,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,502.53,2.0,281,4.93,279
4230554,723539,Centro,Embajadores,40.41036,-3.69937,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,141.5,2.0,183,4.54,328
21418557,31772865,Chamberí,Trafalgar,40.43059,-3.70262,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,128.0,2.0,17,4.41,246
27119275,90647789,Centro,Cortes,40.41495,-3.69825,Entire rental unit,Entire home/apt,4,,2.0,,352.78,7.0,287,4.85,15
1493487878052503930,446760611,Tetuán,Valdeacederas,40.46776,-3.70767,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,131.5,2.0,13,4.92,336
915827660596527576,135505201,Usera,Moscardó,40.3874694,-3.7137286,Private room in rental unit,Private room,1,1.0,,1.0,38.0,1.0,140,4.76,50
8350653,2321467,Latina,Puerta del Angel,40.41044,-3.73523,Private room in rental unit,Private room,2,1.0,,1.0,27.05,1.0,396,4.26,284
1287638983457178041,4894315,Carabanchel,Comillas,40.39541095288227,-3.714556485767281,Entire loft,Entire home/apt,4,2.0,1.0,2.0,160.0,3.0,28,4.93,86
1188394917947935876,555643818,Centro,Universidad,40.42215808002545,-3.7064471086831623,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,376.0,1.0,53,4.47,100
1141772848139701499,397053855,Chamartín,Nueva España,40.46317,-3.68683,Entire rental unit,Entire home/apt,4,,2.0,2.0,106.48,28.0,4,4.25,353
1572537285416072190,129000409,Puente de Vallecas,Numancia,40.40412,-3.66411,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,211.0,1.0,0,,337
836753901434196443,397053855,Centro,Embajadores,40.40706,-3.70657,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,160.65,2.0,18,4.56,316
983287744983006409,6365055,Usera,Almendrales,40.38833410173935,-3.699060120165924,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,108.33,4.0,69,4.83,169
1688484653641871975,123855139,Carabanchel,Buenavista,40.36488,-3.76016,Private room in rental unit,Private room,1,1.0,1.0,1.0,40.0,1.0,3,5.0,340
42638889,14032635,Tetuán,Berruguete,40.45562,-3.70293,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,103.55,20.0,1,5.0,325
51447150,113051725,Villa de Vallecas,Santa Eugenia,40.38341229311869,-3.6068636465214343,Entire rental unit,Entire home/apt,6,2.0,3.0,4.0,160.0,1.0,264,4.88,194
1259423329980036794,19963118,Chamartín,Ciudad Jardín,40.44853724495205,-3.668113157118793,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,126.0,2.0,87,4.93,232
1200531271070855771,463064353,Latina,Aguilas,40.38247,-3.76467,Private room in rental unit,Private room,1,0.5,,1.0,65.1,10.0,0,,363
1605113021867721307,346367515,Salamanca,Goya,40.42293,-3.67765,Entire rental unit,Entire home/apt,6,1.5,3.0,3.0,161.15,31.0,0,,286
782383873909909745,346367515,Salamanca,Recoletos,40.42841,-3.68161,Entire rental unit,Entire home/apt,4,,2.0,2.0,232.03,31.0,0,,227
1109952892068712377,307123621,Centro,Sol,40.4172027,-3.7056454,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,132.0,1.0,59,4.54,35
1114431579165026140,147042374,Hortaleza,Piovera,40.45237544333079,-3.649885607573869,Private room in rental unit,Private room,2,1.0,,1.0,103.0,1.0,19,4.68,66
1491987030044436238,706376304,Centro,Sol,40.41704,-3.7075,Entire rental unit,Entire home/apt,4,1.0,,1.0,131.24,1.0,65,4.83,319
1194016121484113592,132905036,Latina,Puerta del Angel,40.41324,-3.728,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,119.0,2.0,68,4.87,319
13256597,8237595,Chamartín,Castilla,40.46797,-3.67403,Entire villa,Entire home/apt,9,5.0,5.0,5.0,559.18,1.0,30,4.7,324
815818,4286142,Centro,Universidad,40.42103,-3.70171,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,201.5,5.0,327,4.87,55
1581910663626760988,528979463,Puente de Vallecas,Palomeras Sureste,40.38508,-3.64679,Entire rental unit,Entire home/apt,7,2.0,,4.0,172.0,2.0,11,4.36,332
1602916868237300204,725474447,Moncloa - Aravaca,Casa de Campo,40.42307,-3.71975,Room in hotel,Private room,2,1.0,1.0,1.0,127.0,1.0,12,4.83,354
10914059,35712072,Centro,Sol,40.41777,-3.702,Entire rental unit,Entire home/apt,4,1.0,2.0,4.0,256.0,2.0,1,5.0,283
1293481511154980205,661816734,Centro,Palacio,40.41839200336141,-3.71113326491781,Private room in rental unit,Private room,1,,,1.0,20.7,20.0,0,,245
5264948,17443242,Centro,Embajadores,40.41109,-3.70265,Entire rental unit,Entire home/apt,2,,,,104.0,1.0,530,4.51,39
30536211,12027564,Centro,Palacio,40.418556,-3.709138,Entire rental unit,Entire home/apt,7,,3.0,3.0,378.5,1.0,399,4.92,57
1455151462281210628,594068559,San Blas - Canillejas,Arcos,40.42124,-3.61706,Private room in rental unit,Private room,2,1.0,,1.0,70.0,1.0,3,5.0,350
1246929785903221892,377605855,Arganzuela,Atocha,40.39818,-3.67918,Entire rental unit,Entire home/apt,6,,2.0,4.0,241.33,3.0,36,4.92,325
1334619669296610098,431280448,Centro,Palacio,40.41117,-3.71006,Private room in rental unit,Private room,1,1.0,1.0,1.0,128.14,3.0,56,4.91,187
820217080881649591,309558110,Latina,Campamento,40.397520346092506,-3.7719030305743217,Private room in rental unit,Private room,1,1.5,,1.0,42.0,1.0,36,4.89,117
553689050829534700,389829910,Centro,Universidad,40.42281,-3.70085,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,82.16,1.0,534,4.7,309
1283155759982513736,660516795,Chamberí,Trafalgar,40.4340289,-3.7017906,Entire serviced apartment,Entire home/apt,4,1.0,2.0,2.0,332.0,1.0,1,4.0,144
1029522611704759210,67791304,Salamanca,Fuente del Berro,40.422798,-3.6670938,Entire rental unit,Entire home/apt,10,1.0,1.0,2.0,357.33,3.0,106,4.83,335
31254291,233841185,Salamanca,Castellana,40.43352,-3.68094,Entire rental unit,Entire home/apt,8,3.0,3.0,5.0,190.82,1.0,79,4.89,136
1549176838257501354,518331793,Centro,Embajadores,40.41395144664815,-3.7041450664401054,Private room in rental unit,Private room,1,,1.0,,70.0,1.0,10,5.0,4
1629770401388524970,437482548,San Blas - Canillejas,Rosas,40.42682,-3.61049,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,84.0,2.0,8,4.63,345
1503037952448350586,28786243,Puente de Vallecas,San Diego,40.39506744336194,-3.665043392936893,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,239.0,1.0,5,4.4,356
1133914245585267111,543606313,Centro,Embajadores,40.40948909999999,-3.7050309,Entire rental unit,Entire home/apt,5,1.0,1.0,,140.0,1.0,130,4.64,38
1634060901884245549,748644210,Chamartín,El Viso,40.45116,-3.68999,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,278.0,1.0,10,4.9,346
1368760858391578391,480261102,Centro,Sol,40.4157251,-3.706296599999999,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,277.0,1.0,82,4.67,114
595418596022087633,440158247,Centro,Justicia,40.42362,-3.6979,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,279.73,1.0,200,4.78,245
1705305290816860090,1705305219540906178,San Blas - Canillejas,Simancas,40.4386185,-3.6332578,Room in hotel,Private room,1,1.0,50.0,1.0,47.2,1.0,0,,363
23280751,37918137,Centro,Justicia,40.42394,-3.69884,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,126.0,1.0,130,4.47,328
1658564966193329416,44424867,Centro,Sol,40.419480437121656,-3.7071092426776886,Private room in rental unit,Private room,2,1.0,1.0,1.0,171.5,2.0,0,,82
943372836688621789,391810099,Puente de Vallecas,Palomeras Bajas,40.3917983693174,-3.658832004680045,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,106.67,1.0,3,4.33,299
1008463147864342376,92860341,Centro,Sol,40.41651772104757,-3.7044452661315903,Entire rental unit,Entire home/apt,5,1.0,2.0,4.0,228.24,1.0,43,4.79,60
1573820757919173176,732045055,Ciudad Lineal,Ventas,40.42792,-3.65706,Entire rental unit,Entire home/apt,5,1.0,1.0,2.0,153.0,1.0,31,4.45,131
1532354,7218465,Centro,Embajadores,40.41055,-3.70656,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,90.67,3.0,264,4.62,37
1009469145842083039,47554470,Arganzuela,Imperial,40.40748,-3.71586,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,124.0,1.0,161,4.76,348
50993760,118213727,San Blas - Canillejas,Simancas,40.437237,-3.636367,Entire condo,Entire home/apt,3,1.5,1.0,2.0,134.5,2.0,63,4.65,93
1319455152850353692,136738445,Retiro,Niño Jesús,40.41562273248416,-3.676493203704838,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,118.7,28.0,6,5.0,326
1636816497071668302,541334694,Hortaleza,Pinar del Rey,40.47123760969669,-3.6486043207626295,Private room in hostel,Private room,2,1.0,1.0,1.0,110.0,1.0,6,5.0,60
1372806308887520398,677116528,Puente de Vallecas,Numancia,40.39406253464899,-3.657101714444045,Room in hotel,Private room,4,1.0,1.0,3.0,135.0,1.0,3,4.33,340
974404291809326622,232520062,Chamberí,Arapiles,40.43117,-3.70761,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,50.59,32.0,17,4.76,171
631609193829655152,109262814,Retiro,Ibiza,40.420567,-3.679344,Private room in rental unit,Private room,2,2.0,,1.0,139.0,1.0,149,4.69,335
20814789,149217622,Arganzuela,Palos de Moguer,40.40567,-3.69621,Entire rental unit,Entire home/apt,2,,1.0,2.0,86.0,1.0,864,4.81,137
1012340734527242299,25023692,Hortaleza,Piovera,40.46055029156413,-3.633576596018071,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,107.0,2.0,80,4.73,308
1632581936183392416,747829321,Salamanca,Castellana,40.43705,-3.67978,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,151.25,4.0,4,4.0,327
657693761690055047,117615622,San Blas - Canillejas,Simancas,40.43699,-3.63587,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,116.0,2.0,25,4.92,15
1331119675944586006,540741878,Puente de Vallecas,Palomeras Sureste,40.38262294116307,-3.646150924960142,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,91.5,1.0,57,4.56,114
903755016852833696,81665440,Puente de Vallecas,Entrevías,40.37358,-3.66624,Private room in rental unit,Private room,2,1.0,,1.0,58.0,1.0,10,5.0,256
746315408697314534,430264712,Centro,Sol,40.41483,-3.70297,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,182.45,1.0,20,4.35,335
1133093124837016688,567327895,Chamberí,Gaztambide,40.43451,-3.7146,Private room in rental unit,Private room,1,2.0,,1.0,37.63,31.0,0,,227
1583278949100607911,581898454,Centro,Justicia,40.42262,-3.69877,Entire rental unit,Entire home/apt,6,2.0,5.0,5.0,250.5,2.0,4,2.75,303
1273017923755712130,192700408,Centro,Justicia,40.42195689545013,-3.6996279323344097,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,227.0,2.0,63,4.68,309
1076491303715140702,79122371,Ciudad Lineal,Ventas,40.426319715570536,-3.656875891683576,Private room in condo,Private room,2,1.0,,1.0,41.63,1.0,127,4.86,212
1531073141370325418,12582438,Centro,Palacio,40.41149,-3.70879,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,84.83,30.0,4,5.0,191
1518764474704295523,585720515,Retiro,Pacífico,40.40164,-3.67643,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,92.33,7.0,5,4.8,339
1106304258066186190,46023638,Tetuán,Cuatro Caminos,40.44825,-3.69875,Entire rental unit,Entire home/apt,2,1.0,,1.0,91.5,2.0,91,4.85,275
40811315,28786243,Centro,Palacio,40.42151,-3.7126,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,203.0,1.0,59,4.73,333
19283062,32046323,Chamartín,Ciudad Jardín,40.44671,-3.67283,Entire rental unit,Entire home/apt,2,,1.0,2.0,121.27,30.0,0,,293
1068184575013452064,556259333,Centro,Cortes,40.41141880000001,-3.6947149,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,157.0,1.0,202,4.55,337
1574418449516892627,174174011,Arganzuela,Palos de Moguer,40.40351,-3.68925,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,104.0,1.0,49,4.63,177
46787894,329629714,Centro,Palacio,40.41294,-3.70816,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,221.5,2.0,421,4.93,34
888434863492657302,512150243,Hortaleza,Canillas,40.4641324,-3.6484735,Entire rental unit,Entire home/apt,9,1.0,2.0,5.0,205.5,1.0,79,4.72,271
28610401,115780806,Centro,Sol,40.4199,-3.70457,Entire rental unit,Entire home/apt,9,2.5,4.0,6.0,660.0,1.0,202,4.92,106
630080142052643839,40877988,Centro,Embajadores,40.410744,-3.702753,Entire condo,Entire home/apt,2,,1.0,1.0,111.47,2.0,246,4.57,324
806603668239376135,495653264,Puente de Vallecas,Numancia,40.39562,-3.66315,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,115.0,2.0,238,4.68,61
44772201,7819408,Centro,Universidad,40.42104,-3.702181,Private room in bed and breakfast,Private room,2,1.0,,1.0,100.0,1.0,123,4.85,145
39750340,305484794,Centro,Embajadores,40.413,-3.70659,Entire rental unit,Entire home/apt,3,2.0,2.0,2.0,191.75,3.0,28,4.96,305
49053023,5700613,Arganzuela,Palos de Moguer,40.40268,-3.68898,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,117.43,10.0,91,4.9,170
1115910768181359256,133056146,Centro,Universidad,40.422783,-3.707468,Private room in hostel,Private room,2,,,1.0,135.0,1.0,58,4.81,353
2224238,11340614,Chamartín,Castilla,40.47054,-3.68104,Private room in rental unit,Private room,1,1.0,,1.0,69.0,1.0,457,4.91,37
1307314560447723463,48589704,Salamanca,Goya,40.42304,-3.67866,Private room in rental unit,Private room,1,1.0,,1.0,78.4,10.0,5,4.8,181
1236891236616012415,567327895,Centro,Sol,40.41662,-3.7064,Private room in rental unit,Private room,1,2.0,,1.0,39.43,31.0,1,3.0,364
1550202737034133852,728208892,San Blas - Canillejas,Simancas,40.43094953704909,-3.6297533513603697,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,137.0,1.0,27,4.78,274
1502207268009036254,554702849,Salamanca,Recoletos,40.42399,-3.68447,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,148.75,20.0,2,4.0,306
1140332329387943254,465750857,Centro,Palacio,40.41164,-3.7147,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,719.2,1.0,0,,30
1126580049132168086,567327895,Ciudad Lineal,San Pascual,40.44449976152284,-3.64940785648824,Private room in rental unit,Private room,1,2.0,,1.0,35.63,31.0,1,5.0,47
625348666289567064,444912851,Arganzuela,Palos de Moguer,40.40132,-3.69721,Entire rental unit,Entire home/apt,4,1.0,,,111.0,1.0,51,4.41,280
1327658111447754769,670997540,Centro,Embajadores,40.41187,-3.70121,Entire rental unit,Entire home/apt,9,3.0,3.0,5.0,399.41,2.0,20,5.0,357
37055744,364585,Centro,Palacio,40.41254,-3.71268,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,194.0,2.0,77,4.78,164
1142539551495807681,574154380,San Blas - Canillejas,Rejas,40.448393722871096,-3.576258346438408,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,164.0,2.0,140,4.91,69
648200967826606959,460048273,Centro,Sol,40.41706,-3.70254,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,165.0,1.0,172,4.43,14
889751488496206329,53526,Centro,Embajadores,40.41209359323772,-3.699835523771776,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,71.89,14.0,22,4.82,138
785330594773827124,1408525,Centro,Palacio,40.413180039086896,-3.7107967346575426,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,172.0,2.0,25,4.72,85
848281662432761392,368117770,Centro,Justicia,40.42168,-3.70082,Entire condo,Entire home/apt,4,1.0,1.0,2.0,180.0,1.0,151,4.99,266
1539161889548858968,724466845,Arganzuela,Imperial,40.40582,-3.72205,Room in hotel,Private room,3,,,,125.46,1.0,0,,219
1564471349193844629,724944253,Centro,Justicia,40.4206375,-3.701273,Entire serviced apartment,Entire home/apt,2,1.0,1.0,1.0,159.0,1.0,1,5.0,336
1491475152587257436,35879543,Centro,Embajadores,40.40968,-3.70606,Private room in rental unit,Private room,2,1.0,,1.0,54.0,1.0,57,4.33,313
1292527550523412545,20577458,Centro,Cortes,40.4108318,-3.6934339,Entire rental unit,Entire home/apt,8,2.0,3.0,7.0,376.25,4.0,62,4.79,267
5313039,5239042,Centro,Embajadores,40.41073,-3.70223,Entire rental unit,Entire home/apt,3,1.0,,2.0,91.29,1.0,346,4.62,230
1299999825182739121,444912851,Tetuán,Almenara,40.472618392454166,-3.6894793305706006,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,189.0,1.0,103,4.75,317
1196405201982420969,588371072,Salamanca,Goya,40.42538,-3.66877,Entire rental unit,Entire home/apt,9,2.0,3.0,4.0,342.5,1.0,148,4.9,100
599089213728132465,199943183,Tetuán,Cuatro Caminos,40.45267,-3.70005,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,149.5,1.0,114,4.72,289
42088914,3044784,Centro,Palacio,40.41627,-3.70974,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,211.14,7.0,29,5.0,162
1516582658472960836,478946131,Retiro,Pacífico,40.4057082,-3.676724,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,132.5,2.0,12,4.5,278
610531495183987077,346367515,Chamberí,Rios Rosas,40.44468945677186,-3.695355981260781,Entire rental unit,Entire home/apt,2,,1.0,1.0,98.53,31.0,0,,288
1559263271965262571,488323403,Arganzuela,Legazpi,40.39019,-3.68779,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,221.0,1.0,29,4.76,137
715104147479801357,12821168,Centro,Justicia,40.42547,-3.69275,Entire rental unit,Entire home/apt,2,,,1.0,138.67,2.0,174,4.69,288
1337574423915970647,438136382,Chamartín,Castilla,40.4755507,-3.6841509,Entire rental unit,Entire home/apt,5,2.0,3.0,3.0,161.82,30.0,1,5.0,161
724602525693338429,4388184,Centro,Embajadores,40.41001,-3.70491,Entire serviced apartment,Entire home/apt,4,2.0,2.0,2.0,257.57,7.0,40,4.93,177
1369546775593225417,661816734,Centro,Palacio,40.42114,-3.70859,Private room in guest suite,Private room,2,1.0,,1.0,33.92,30.0,0,,172
1109971780563883944,401028237,Centro,Justicia,40.42074,-3.69681,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,230.0,1.0,29,4.9,215
841775815179279671,504113213,Centro,Sol,40.415584621744635,-3.706542476526415,Entire rental unit,Entire home/apt,4,1.0,,2.0,118.5,1.0,24,4.38,361
1060562339719288117,347655485,Hortaleza,Canillas,40.46087210442929,-3.654574080020438,Private room in rental unit,Private room,2,1.0,1.0,1.0,126.0,1.0,2,4.0,268
991951366045353499,9885245,Arganzuela,Legazpi,40.38551429727331,-3.685499357331524,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,111.5,2.0,66,4.47,258
1443639,7751680,Arganzuela,Palos de Moguer,40.4058,-3.69604,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,237.0,2.0,63,4.6,364
1019507985364906958,544236241,Arganzuela,Palos de Moguer,40.40209,-3.69173,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,89.81,28.0,36,4.92,177
1404331088472142408,514071809,Puente de Vallecas,Numancia,40.400268110152574,-3.665147606413676,Entire rental unit,Entire home/apt,2,,1.0,1.0,67.2,5.0,1,4.0,72
780292910296267265,209166102,Villaverde,Los Rosales,40.353220986180766,-3.685634471476078,Entire rental unit,Entire home/apt,6,,2.0,,234.0,1.0,103,4.88,1
16144315,105344430,Centro,Sol,40.41751,-3.70666,Entire rental unit,Entire home/apt,2,1.0,,1.0,80.99,1.0,586,4.34,293
5847292,901218,Centro,Sol,40.41961,-3.70024,Private room in rental unit,Private room,7,3.0,1.0,5.0,196.0,1.0,26,4.46,365
1424533864339539070,77736183,Centro,Embajadores,40.411013526614994,-3.706198237172741,Private room in rental unit,Private room,1,1.0,,1.0,44.0,1.0,39,4.41,67
1689892338659300653,133056146,Ciudad Lineal,Pueblo Nuevo,40.43409043141692,-3.641940432523527,Room in boutique hotel,Private room,2,1.0,1.0,1.0,129.0,1.0,1,5.0,362
26342736,191908990,Moncloa - Aravaca,Casa de Campo,40.42247088216191,-3.7176560580849447,Entire rental unit,Entire home/apt,3,1.0,3.0,3.0,88.03,30.0,3,4.67,330
586200730576827766,4839888,Centro,Embajadores,40.41234,-3.7073,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,194.0,2.0,234,4.79,249
1178097915632865561,229249895,Centro,Cortes,40.41238989520237,-3.6971261693115176,Private room in rental unit,Private room,2,1.0,,1.0,106.02,1.0,137,4.7,229
1295147200779091165,584642681,Ciudad Lineal,Ventas,40.4307818,-3.6534199,Entire loft,Entire home/apt,6,2.0,2.0,4.0,197.0,1.0,56,4.96,214
1312493194042025393,585199694,Hortaleza,Pinar del Rey,40.473333088229765,-3.637934282026114,Entire rental unit,Entire home/apt,4,1.0,2.0,4.0,171.33,3.0,1,1.0,355
1229889171151510397,69009447,Usera,Pradolongo,40.37887077225367,-3.704750957393344,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,101.56,1.0,112,4.81,149
1231661564112391153,594346031,Moratalaz,Fontarrón,40.40269,-3.65159,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,145.25,1.0,91,4.81,230
1139186143849353222,175501114,Latina,Cármenes,40.39821,-3.7437,Private room in rental unit,Private room,1,,1.0,1.0,64.0,5.0,1,5.0,269
51133779,259352992,Hortaleza,Canillas,40.46661,-3.65501,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,149.5,1.0,153,4.92,49
1706363155320190254,112373304,Puente de Vallecas,Numancia,40.39906,-3.66264,Entire rental unit,Entire home/apt,4,2.0,1.0,2.0,197.0,1.0,0,,30
